turn_id,market_date,code,direction,best_open_time,best_open_price,best_close_time,best_close_price,maximum_edge,maximum_matchable_hands,best_pair_tape_capacity_bonds,expected_open_side,expected_close_side,strategy_id,fill_mode,model_id,initial_inventory_bonds,maximum_inventory_bonds,inventory_before_open_strict_bonds,inventory_after_open_second_bonds,cash_before_open_strict,cash_after_open_second,opening_action_capacity_strict_bonds,opening_action_capacity_including_same_second_bonds,opening_action_capacity_low_bonds,opening_action_capacity_high_bonds,standard_or_tape_required_bonds,active_reaching_open_order_count,preexisting_reaching_open_order_count,active_reaching_open_orders,exact_capture_status,matching_open_fills,matching_close_fills,economic_pair_within_turn,economic_pair_nearby_120s,economic_pair_cross_turn_600s,preliminary_status,causal_mode_in_status,final_capture_class
2026-08-14_132026.SH_T028,2026-08-14,132026.SH,buy_then_sell,10:21:11,136.671,10:21:44,137.137,0.466,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,1000.0,1000.0,141299.44,141299.44,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 330, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.672, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:21:09"", ""updated_market_time"": ""10:21:12"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 330, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:21:12"", ""side"": ""buy"", ""price"": 136.672, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79066, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 344, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:21:45"", ""side"": ""sell"", ""price"": 137.137, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79097, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""10:20:18"", ""open_price"": 136.672, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:21:45"", ""close_price"": 137.137, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.465, ""gross_edge_cash"": 465.0}","{""open_time"": ""10:20:18"", ""open_price"": 136.672, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:21:45"", ""close_price"": 137.137, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.465, ""gross_edge_cash"": 465.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132026.SH_T028,2026-08-14,132026.SH,buy_then_sell,10:21:11,136.671,10:21:44,137.137,0.466,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1860.0,1860.0,19578.02,19578.02,140,140,140,140,1000,1,1,"[{""order_id"": 331, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.671, ""quantity_bonds"": 140.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:21:09"", ""updated_market_time"": ""10:21:12"", ""status"": ""cancelled"", ""cancel_reason"": ""entry_context_changed"", ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 1000.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_capacity_partial,unreviewed,unreviewed
2026-08-14_132026.SH_T029,2026-08-14,132026.SH,sell_then_buy,10:21:44,137.137,10:23:35,136.67,0.467,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,2000.0,2000.0,4627.44,4627.44,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 344, ""kind"": ""inventory_exit"", ""limit_price"": 137.137, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:21:42"", ""updated_market_time"": ""10:21:45"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 344, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:21:45"", ""side"": ""sell"", ""price"": 137.137, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79097, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],"{""open_time"": ""10:21:45"", ""open_price"": 137.137, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:22:15"", ""close_price"": 136.672, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.465, ""gross_edge_cash"": 465.0}","{""open_time"": ""10:21:09"", ""open_price"": 137.196, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:09"", ""close_price"": 136.202, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.994, ""gross_edge_cash"": 994.0}","{""open_time"": ""10:18:06"", ""open_price"": 137.373, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:09"", ""close_price"": 136.202, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 1.171, ""gross_edge_cash"": 1171.0}",economic_pair_within_turn_needs_overlap_review,unreviewed,unreviewed
2026-08-14_132026.SH_T029,2026-08-14,132026.SH,sell_then_buy,10:21:44,137.137,10:23:35,136.67,0.467,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1860.0,1860.0,19578.02,19578.02,1860,1860,1860,1860,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 361, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:23:39"", ""side"": ""buy"", ""price"": 136.659, ""quantity_bonds"": 140.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79183, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""10:21:09"", ""open_price"": 137.197, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:23:39"", ""close_price"": 136.659, ""close_quantity_bonds"": 140.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.538, ""gross_edge_cash"": 75.32}","{""open_time"": ""10:21:09"", ""open_price"": 137.197, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:23:39"", ""close_price"": 136.659, ""close_quantity_bonds"": 140.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.538, ""gross_edge_cash"": 75.32}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T030,2026-08-14,132026.SH,buy_then_sell,10:23:35,136.67,10:23:56,136.969,0.299,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,2000.0,2000.0,5092.44,5092.44,0,0,0,0,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,"{""open_time"": ""10:21:12"", ""open_price"": 136.672, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:24"", ""close_price"": 136.968, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.296, ""gross_edge_cash"": 296.0}","{""open_time"": ""10:20:18"", ""open_price"": 136.672, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:24"", ""close_price"": 136.968, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.296, ""gross_edge_cash"": 296.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T030,2026-08-14,132026.SH,buy_then_sell,10:23:35,136.67,10:23:56,136.969,0.299,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1860.0,1860.0,19578.02,19578.02,140,140,140,140,1000,0,0,[],best_pair_open_leg_matched_only,"[{""order_id"": 361, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:23:39"", ""side"": ""buy"", ""price"": 136.659, ""quantity_bonds"": 140.0, ""fill_reason"": ""active_deep_discount"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79183, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""10:23:39"", ""open_price"": 136.659, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:24:24"", ""close_price"": 136.969, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.31, ""gross_edge_cash"": 43.4}","{""open_time"": ""10:23:39"", ""open_price"": 136.659, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:24:24"", ""close_price"": 136.969, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.31, ""gross_edge_cash"": 43.4}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T031,2026-08-14,132026.SH,sell_then_buy,10:23:56,136.969,10:24:06,136.201,0.768,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,1000.0,1000.0,141762.44,141762.44,1000,1000,1000,1000,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 366, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:24:09"", ""side"": ""buy"", ""price"": 136.202, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79200, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""10:23:36"", ""open_price"": 136.67, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:09"", ""close_price"": 136.202, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.468, ""gross_edge_cash"": 468.0}","{""open_time"": ""10:18:06"", ""open_price"": 137.373, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:09"", ""close_price"": 136.202, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 1.171, ""gross_edge_cash"": 1171.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T031,2026-08-14,132026.SH,sell_then_buy,10:23:56,136.969,10:24:06,136.201,0.768,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,445.76,445.76,2000,2000,2000,2000,1000,2,2,"[{""order_id"": 363, ""kind"": ""inventory_exit"", ""limit_price"": 136.969, ""quantity_bonds"": 860.0, ""filled_quantity_bonds"": 860.0, ""created_market_time"": ""10:23:42"", ""updated_market_time"": ""10:24:24"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}, {""order_id"": 364, ""kind"": ""inventory_exit"", ""limit_price"": 136.969, ""quantity_bonds"": 140.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:23:42"", ""updated_market_time"": ""10:25:09"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 860.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed
2026-08-14_132026.SH_T032,2026-08-14,132026.SH,buy_then_sell,10:24:06,136.201,10:24:23,136.969,0.768,300,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,1000.0,1000.0,141762.44,141762.44,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 366, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.202, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:23:57"", ""updated_market_time"": ""10:24:09"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 366, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:24:09"", ""side"": ""buy"", ""price"": 136.202, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79200, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 367, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:24:24"", ""side"": ""sell"", ""price"": 136.968, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79211, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:24"", ""close_price"": 136.968, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.766, ""gross_edge_cash"": 766.0}","{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:24"", ""close_price"": 136.968, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.766, ""gross_edge_cash"": 766.0}","{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:24:24"", ""close_price"": 136.968, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.766, ""gross_edge_cash"": 766.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132026.SH_T032,2026-08-14,132026.SH,buy_then_sell,10:24:06,136.201,10:24:23,136.969,0.768,300,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,445.76,445.76,0,0,0,0,1000,0,0,[],best_pair_close_leg_matched_only,[],"[{""order_id"": 363, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:24:24"", ""side"": ""sell"", ""price"": 136.969, ""quantity_bonds"": 860.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1140.0, ""reference_tick_id"": 79211, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""10:23:39"", ""open_price"": 136.659, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:24:24"", ""close_price"": 136.969, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.31, ""gross_edge_cash"": 43.4}","{""open_time"": ""10:23:39"", ""open_price"": 136.659, ""open_quantity_bonds"": 140.0, ""close_time"": ""10:24:24"", ""close_price"": 136.969, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 140.0, ""edge"": 0.31, ""gross_edge_cash"": 43.4}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T033,2026-08-14,132026.SH,sell_then_buy,10:24:23,136.969,10:25:17,136.501,0.468,100,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,2000.0,2000.0,5560.44,5560.44,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 367, ""kind"": ""inventory_exit"", ""limit_price"": 136.968, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:24:09"", ""updated_market_time"": ""10:24:24"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 367, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:24:24"", ""side"": ""sell"", ""price"": 136.968, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79211, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 379, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:25:18"", ""side"": ""buy"", ""price"": 136.502, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79250, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",null,"{""open_time"": ""10:24:24"", ""open_price"": 136.968, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:25:18"", ""close_price"": 136.502, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.466, ""gross_edge_cash"": 466.0}","{""open_time"": ""10:18:06"", ""open_price"": 137.373, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:25:18"", ""close_price"": 136.502, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.871, ""gross_edge_cash"": 871.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132026.SH_T033,2026-08-14,132026.SH,sell_then_buy,10:24:23,136.969,10:25:17,136.501,0.468,100,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,2000.0,2000.0,445.76,445.76,2000,2000,2000,2000,1000,2,2,"[{""order_id"": 363, ""kind"": ""inventory_exit"", ""limit_price"": 136.969, ""quantity_bonds"": 860.0, ""filled_quantity_bonds"": 860.0, ""created_market_time"": ""10:23:42"", ""updated_market_time"": ""10:24:24"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}, {""order_id"": 364, ""kind"": ""inventory_exit"", ""limit_price"": 136.969, ""quantity_bonds"": 140.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:23:42"", ""updated_market_time"": ""10:25:09"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 860.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 363, ""strategy_id"": ""maker_v01_queue"", ""model_id"": ""maker_queue_v1_0"", ""market_time"": ""10:24:24"", ""side"": ""sell"", ""price"": 136.969, ""quantity_bonds"": 860.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1140.0, ""reference_tick_id"": 79211, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,null,"{""open_time"": ""10:24:24"", ""open_price"": 136.969, ""open_quantity_bonds"": 860.0, ""close_time"": ""10:34:39"", ""close_price"": 136.589, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 860.0, ""edge"": 0.38, ""gross_edge_cash"": 326.8}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132026.SH_T034,2026-08-14,132026.SH,buy_then_sell,10:25:17,136.501,10:25:36,136.967,0.466,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,1000.0,1000.0,142528.44,142528.44,1000,1000,1000,1000,1000,1,1,"[{""order_id"": 379, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.502, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:25:09"", ""updated_market_time"": ""10:25:18"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_both_legs_matched,"[{""order_id"": 379, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:25:18"", ""side"": ""buy"", ""price"": 136.502, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_buy"", ""inventory_after_bonds"": 2000.0, ""reference_tick_id"": 79250, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","[{""order_id"": 383, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:25:39"", ""side"": ""sell"", ""price"": 136.966, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79265, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]","{""open_time"": ""10:25:18"", ""open_price"": 136.502, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:25:39"", ""close_price"": 136.966, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.464, ""gross_edge_cash"": 464.0}","{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:25:39"", ""close_price"": 136.966, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.764, ""gross_edge_cash"": 764.0}","{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:25:39"", ""close_price"": 136.966, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.764, ""gross_edge_cash"": 764.0}",exact_best_pair_capture,unreviewed,unreviewed
2026-08-14_132026.SH_T034,2026-08-14,132026.SH,buy_then_sell,10:25:17,136.501,10:25:36,136.967,0.466,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1140.0,1140.0,118239.1,118239.1,860,860,860,860,1000,1,1,"[{""order_id"": 378, ""kind"": ""low_bid_reversion"", ""limit_price"": 136.501, ""quantity_bonds"": 860.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:24:48"", ""updated_market_time"": ""10:25:33"", ""status"": ""cancelled"", ""cancel_reason"": ""entry_context_changed"", ""initial_queue_ahead_bonds"": 1000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_capacity_partial,unreviewed,unreviewed
2026-08-14_132026.SH_T035,2026-08-14,132026.SH,sell_then_buy,10:25:36,136.967,10:26:48,136.843,0.124,200,1000,sell,buy,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,2000.0,2000.0,6026.44,6026.44,2000,2000,2000,2000,1000,1,1,"[{""order_id"": 383, ""kind"": ""inventory_exit"", ""limit_price"": 136.966, ""quantity_bonds"": 1000.0, ""filled_quantity_bonds"": 1000.0, ""created_market_time"": ""10:25:18"", ""updated_market_time"": ""10:25:39"", ""status"": ""filled"", ""cancel_reason"": null, ""initial_queue_ahead_bonds"": 0.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",best_pair_open_leg_matched_only,"[{""order_id"": 383, ""strategy_id"": ""maker_v01_priority"", ""model_id"": ""maker_priority_v1_38_candidate"", ""market_time"": ""10:25:39"", ""side"": ""sell"", ""price"": 136.966, ""quantity_bonds"": 1000.0, ""fill_reason"": ""passive_sell"", ""inventory_after_bonds"": 1000.0, ""reference_tick_id"": 79265, ""crossed_book_residual_price"": 0.0, ""crossed_book_residual_bonds"": 0.0}]",[],null,"{""open_time"": ""10:24:24"", ""open_price"": 136.968, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:27:45"", ""close_price"": 136.602, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.366, ""gross_edge_cash"": 366.0}","{""open_time"": ""10:18:06"", ""open_price"": 137.373, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:27:45"", ""close_price"": 136.602, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.771, ""gross_edge_cash"": 771.0}",economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed
2026-08-14_132026.SH_T035,2026-08-14,132026.SH,sell_then_buy,10:25:36,136.967,10:26:48,136.843,0.124,200,1000,sell,buy,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1140.0,1140.0,118239.1,118239.1,1140,1140,1140,1140,1000,1,1,"[{""order_id"": 382, ""kind"": ""inventory_exit"", ""limit_price"": 136.967, ""quantity_bonds"": 140.0, ""filled_quantity_bonds"": 0.0, ""created_market_time"": ""10:25:12"", ""updated_market_time"": ""10:25:48"", ""status"": ""cancelled"", ""cancel_reason"": ""maker_reprice"", ""initial_queue_ahead_bonds"": 2000.0, ""final_queue_ahead_bonds"": 0.0, ""created_same_second_as_tape"": false}]",not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:24:24"", ""open_price"": 136.969, ""open_quantity_bonds"": 860.0, ""close_time"": ""10:34:39"", ""close_price"": 136.589, ""close_quantity_bonds"": 860.0, ""matched_quantity_bonds"": 860.0, ""edge"": 0.38, ""gross_edge_cash"": 326.8}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132026.SH_T036,2026-08-14,132026.SH,buy_then_sell,10:26:48,136.843,10:26:52,136.844,0.001,100,1000,buy,sell,maker_v01_priority,priority,maker_priority_v1_38_candidate,1000.0,2000.0,1000.0,1000.0,142992.44,142992.44,1000,1000,1000,1000,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,"{""open_time"": ""10:24:09"", ""open_price"": 136.202, ""open_quantity_bonds"": 1000.0, ""close_time"": ""10:33:12"", ""close_price"": 136.964, ""close_quantity_bonds"": 1000.0, ""matched_quantity_bonds"": 1000.0, ""edge"": 0.762, ""gross_edge_cash"": 762.0}",economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed
2026-08-14_132026.SH_T036,2026-08-14,132026.SH,buy_then_sell,10:26:48,136.843,10:26:52,136.844,0.001,100,1000,buy,sell,maker_v01_queue,queue,maker_queue_v1_0,1000.0,2000.0,1140.0,1140.0,118239.1,118239.1,860,860,860,860,1000,0,0,[],not_exactly_matched_needs_causal_execution_audit,[],[],null,null,null,opening_capacity_partial,unreviewed,unreviewed
