turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-13_132026.SH_T050,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.227,11:05:02,136.76,11:06:38,136.987,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T050,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.227,11:05:02,136.76,11:06:38,136.987,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-13_132026.SH_T051,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.386,11:06:38,136.987,11:07:45,136.601,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T051,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.386,11:06:38,136.987,11:07:45,136.601,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T052,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.384,11:07:45,136.601,11:09:12,136.985,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T052,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.384,11:07:45,136.601,11:09:12,136.985,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-13_132026.SH_T053,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.184,11:09:12,136.985,11:11:16,136.801,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T053,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.184,11:09:12,136.985,11:11:16,136.801,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-13_132026.SH_T054,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.183,11:11:16,136.801,11:12:09,136.984,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T054,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.183,11:11:16,136.801,11:12:09,136.984,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T055,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.083,11:12:09,136.984,11:12:52,136.901,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T055,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.083,11:12:09,136.984,11:12:52,136.901,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T056,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.083,11:12:52,136.901,11:13:41,136.984,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T056,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.083,11:12:52,136.901,11:13:41,136.984,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T057,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.083,11:13:41,136.984,11:13:43,136.901,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T057,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.083,11:13:41,136.984,11:13:43,136.901,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-13_132026.SH_T058,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.001,11:14:38,136.901,11:14:38,136.9,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-13_132026.SH_T058,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.001,11:14:38,136.901,11:14:38,136.9,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
